date,description,category,incident_code,pd_district,dayofweek
2017-12-21,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,S,Thursday
2017-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Tuesday
2017-12-28,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,Thursday
2017-12-02,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Saturday
2017-12-03,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Sunday
2017-12-11,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Monday
2017-12-05,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-07,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Thursday
2017-12-06,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Wednesday
2017-12-01,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Friday
2017-12-08,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Friday
2017-12-08,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Friday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-08,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,S,Friday
2017-12-02,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Saturday
2017-12-23,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Saturday
2017-12-27,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Wednesday
2017-12-20,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Wednesday
2017-12-05,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,Tuesday
2017-12-10,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Sunday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Wednesday
2017-12-29,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,K,Friday
2017-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Saturday
2017-12-18,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Monday
2017-12-26,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Tuesday
2017-12-22,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Friday
2017-12-11,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Monday
2017-12-07,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,M,Thursday
2017-12-01,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Friday
2017-12-16,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,S,Saturday
2017-12-03,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Sunday
2017-12-16,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Saturday
2017-12-26,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,S,Tuesday
2017-12-17,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Sunday
2017-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Sunday
2017-12-06,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Wednesday
2017-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Saturday
2017-12-04,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Monday
2017-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Wednesday
2017-12-09,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Saturday
2017-12-20,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Wednesday
2017-12-21,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Thursday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-08,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Friday
2017-12-19,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,S,Tuesday
2017-12-20,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Wednesday
2017-12-14,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Thursday
2017-12-21,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,B,Thursday
2017-12-01,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Friday
2017-12-28,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-10,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,Q,Sunday
2017-12-02,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Saturday
2017-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Saturday
2017-12-17,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Sunday
2017-12-28,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,Thursday
2017-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Wednesday
2017-12-26,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Tuesday
2017-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-15,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Tuesday
2017-12-16,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,K,Saturday
2017-12-18,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Monday
2017-12-28,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,M,Thursday
2017-12-07,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,Q,Thursday
2017-12-24,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Sunday
2017-12-02,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Saturday
2017-12-07,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,Thursday
2017-12-16,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,S,Saturday
2017-12-08,POSSESSION HYPODERMIC INSTRUMENT,DANGEROUS DRUGS,509.0,K,Friday
2017-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-29,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Friday
2017-12-12,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Tuesday
2017-12-09,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,B,Saturday
2017-12-08,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,B,Friday
2017-12-28,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Thursday
2017-12-22,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Friday
2017-12-21,"CONTROLLED SUBSTANCE, POSSESSION 4",DANGEROUS DRUGS,505.0,B,Thursday
2017-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-29,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Friday
2017-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Saturday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Friday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-16,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Saturday
2017-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Tuesday
2017-12-13,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Wednesday
2017-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-30,"CONTROLLED SUBSTANCE,POSSESS. 2",DANGEROUS DRUGS,501.0,M,Saturday
2017-12-19,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,M,Tuesday
2017-12-03,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Sunday
2017-12-06,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Wednesday
2017-12-28,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,Q,Thursday
2017-12-13,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-05,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-22,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Friday
2017-12-02,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Saturday
2017-12-08,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,M,Friday
2017-12-01,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Friday
2017-12-13,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Wednesday
2017-12-07,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Thursday
2017-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Saturday
2017-12-07,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Tuesday
2017-12-29,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-07,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Thursday
2017-12-13,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Wednesday
2017-12-07,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,Thursday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Wednesday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Wednesday
2017-12-29,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Friday
2017-12-19,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Tuesday
2017-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-09,"CONTROLLED SUBSTANCE, POSSESSION 5",DANGEROUS DRUGS,507.0,K,Saturday
2017-12-02,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Saturday
2017-12-26,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,S,Tuesday
2017-12-28,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-01,SALE SCHOOL GROUNDS,DANGEROUS DRUGS,523.0,M,Friday
2017-12-06,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-22,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Friday
2017-12-15,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Friday
2017-12-18,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Monday
2017-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Saturday
2017-12-18,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Monday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-01,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,S,Friday
2017-12-14,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,Q,Thursday
2017-12-16,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Saturday
2017-12-06,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Wednesday
2017-12-18,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Monday
2017-12-08,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Friday
2017-12-12,"MARIJUANA, SALE 1, 2 & 3",DANGEROUS DRUGS,570.0,K,Tuesday
2017-12-17,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Sunday
2017-12-06,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,M,Wednesday
2017-12-28,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Thursday
2017-12-26,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Tuesday
2017-12-12,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Tuesday
2017-12-08,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,Friday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Wednesday
2017-12-23,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Saturday
2017-12-10,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Sunday
2017-12-07,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-15,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Friday
2017-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Saturday
2017-12-27,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,K,Wednesday
2017-12-03,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,M,Sunday
2017-12-21,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Thursday
2017-12-06,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,Q,Wednesday
2017-12-12,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,K,Tuesday
2017-12-29,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-26,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Tuesday
2017-12-28,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Thursday
2017-12-01,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-08,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Friday
2017-12-06,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,K,Wednesday
2017-12-06,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Wednesday
2017-12-21,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,S,Thursday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Wednesday
2017-12-29,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Friday
2017-12-07,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Friday
2017-12-23,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Saturday
2017-12-12,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Tuesday
2017-12-22,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,B,Friday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Friday
2017-12-08,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Friday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Friday
2017-12-27,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Wednesday
2017-12-16,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Saturday
2017-12-02,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Saturday
2017-12-14,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-01,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Friday
2017-12-27,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Wednesday
2017-12-19,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,M,Tuesday
2017-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-07,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Thursday
2017-12-28,POSSESSION HYPODERMIC INSTRUMENT,DANGEROUS DRUGS,509.0,M,Thursday
2017-12-05,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-10,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,B,Sunday
2017-12-20,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Wednesday
2017-12-09,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Saturday
2017-12-13,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Wednesday
2017-12-29,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Friday
2017-12-22,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-01,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-07,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,M,Thursday
2017-12-07,"MARIJUANA, POSSESSION 1, 2 & 3",DANGEROUS DRUGS,568.0,K,Thursday
2017-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-19,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Tuesday
2017-12-12,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-17,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Sunday
2017-12-13,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Wednesday
2017-12-04,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Monday
2017-12-09,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Saturday
2017-12-23,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Saturday
2017-12-06,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-13,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-01,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Friday
2017-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,Wednesday
2017-12-03,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Sunday
2017-12-12,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,Tuesday
2017-12-01,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,B,Friday
2017-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-12,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Tuesday
2017-12-12,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Tuesday
2017-12-10,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Sunday
2017-12-18,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,Monday
2017-12-14,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Thursday
2017-12-14,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Thursday
2017-12-17,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Sunday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Friday
2017-12-05,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Tuesday
2017-12-19,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,Tuesday
2017-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-07,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,Thursday
2017-12-16,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Saturday
2017-12-24,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Sunday
2017-12-20,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,S,Wednesday
2017-12-28,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,Thursday
2017-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Tuesday
2017-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-26,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-12,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Tuesday
2017-12-10,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Sunday
2017-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,Tuesday
2017-12-02,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,Saturday
2017-12-15,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Friday
2017-12-02,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,S,Saturday
2017-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,Tuesday
2017-12-21,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Thursday
2017-12-06,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Wednesday
2017-12-06,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Wednesday
2017-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Sunday
2017-12-12,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Tuesday
2017-12-14,"CONTROLLED SUBSTANCE, POSSESSION 5",DANGEROUS DRUGS,507.0,M,Thursday
2017-12-18,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,Monday
2017-12-29,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,B,Friday
2017-12-21,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,Thursday
2017-12-07,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Thursday
2017-12-01,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,Friday
2017-12-07,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,Thursday
2017-12-07,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Thursday
2017-12-08,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,Friday
2017-12-11,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,Monday
2017-12-03,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,Sunday
