date,description,category,incident_code,pd_district,dayofweek
2008-12-04,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Thursday
2008-12-06,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Saturday
2008-12-19,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,NORTHERN,Friday
2008-12-17,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,INGLESIDE,Wednesday
2008-12-08,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TARAVAL,Monday
2008-12-01,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,SOUTHERN,Monday
2008-12-16,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,SOUTHERN,Tuesday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-24,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Wednesday
2008-12-27,FURNISHING MARIJUANA,DRUG/NARCOTIC,16050,RICHMOND,Saturday
2008-12-22,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Monday
2008-12-04,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,INGLESIDE,Thursday
2008-12-29,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,MISSION,Monday
2008-12-04,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-22,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-13,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Saturday
2008-12-24,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Wednesday
2008-12-22,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-14,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-15,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Monday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,BAYVIEW,Saturday
2008-12-16,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,NORTHERN,Tuesday
2008-12-02,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Tuesday
2008-12-19,FORGE OR ALTER PRESCRIPTION,DRUG/NARCOTIC,16720,PARK,Friday
2008-12-15,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Monday
2008-12-04,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Thursday
2008-12-06,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,BAYVIEW,Saturday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-03,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,TENDERLOIN,Wednesday
2008-12-26,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,SOUTHERN,Friday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-16,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-16,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Tuesday
2008-12-07,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Sunday
2008-12-26,TRANSPORTAION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16666,BAYVIEW,Friday
2008-12-29,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,NORTHERN,Monday
2008-12-08,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TARAVAL,Monday
2008-12-26,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,BAYVIEW,Friday
2008-12-04,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Thursday
2008-12-15,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,RICHMOND,Monday
2008-12-08,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Monday
2008-12-20,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,PARK,Saturday
2008-12-29,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Monday
2008-12-20,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Saturday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-09,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Tuesday
2008-12-20,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-19,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,PARK,Friday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Saturday
2008-12-16,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Tuesday
2008-12-16,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,PARK,Tuesday
2008-12-19,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,MISSION,Friday
2008-12-17,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Wednesday
2008-12-19,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Friday
2008-12-12,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Friday
2008-12-04,POSSESSION OF METHADONE,DRUG/NARCOTIC,16630,TENDERLOIN,Thursday
2008-12-09,TRANSPORTATION OF COCAINE,DRUG/NARCOTIC,16626,BAYVIEW,Tuesday
2008-12-07,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Sunday
2008-12-30,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Tuesday
2008-12-03,POSSESSION OF AMPHETAMINE FOR SALES,DRUG/NARCOTIC,16642,TENDERLOIN,Wednesday
2008-12-10,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,INGLESIDE,Wednesday
2008-12-30,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,MISSION,Tuesday
2008-12-27,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Saturday
2008-12-14,POSSESSION OF COCAINE FOR SALES,DRUG/NARCOTIC,16622,INGLESIDE,Sunday
2008-12-08,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-21,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Sunday
2008-12-08,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Monday
2008-12-31,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Wednesday
2008-12-11,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Thursday
2008-12-22,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,MISSION,Monday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-22,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,MISSION,Monday
2008-12-04,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,CENTRAL,Thursday
2008-12-15,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-23,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,BAYVIEW,Tuesday
2008-12-27,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-14,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-05,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Friday
2008-12-03,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Wednesday
2008-12-24,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,BAYVIEW,Wednesday
2008-12-09,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,SOUTHERN,Tuesday
2008-12-04,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,NORTHERN,Thursday
2008-12-19,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Friday
2008-12-20,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Saturday
2008-12-29,SALE OF HEROIN,DRUG/NARCOTIC,16120,NORTHERN,Monday
2008-12-24,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,SOUTHERN,Wednesday
2008-12-23,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-13,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,TENDERLOIN,Saturday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Monday
2008-12-24,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Wednesday
2008-12-07,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Sunday
2008-12-09,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Tuesday
2008-12-08,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Wednesday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-06,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-05,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Friday
2008-12-07,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TARAVAL,Sunday
2008-12-03,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,SOUTHERN,Wednesday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-09,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Tuesday
2008-12-10,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Wednesday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Tuesday
2008-12-20,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,TENDERLOIN,Saturday
2008-12-23,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-03,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Wednesday
2008-12-22,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Monday
2008-12-19,FURNISHING MARIJUANA,DRUG/NARCOTIC,16050,SOUTHERN,Friday
2008-12-03,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Wednesday
2008-12-27,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TENDERLOIN,Saturday
2008-12-17,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Wednesday
2008-12-27,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,TARAVAL,Saturday
2008-12-14,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Sunday
2008-12-31,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Wednesday
2008-12-06,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Saturday
2008-12-10,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Wednesday
2008-12-20,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-02,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,MISSION,Tuesday
2008-12-02,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-15,TRANSPORTATION OF HEROIN,DRUG/NARCOTIC,16130,MISSION,Monday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-25,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-26,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Friday
2008-12-05,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Friday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-27,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,BAYVIEW,Saturday
2008-12-11,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Thursday
2008-12-27,SALE OF HEROIN,DRUG/NARCOTIC,16120,TENDERLOIN,Saturday
2008-12-22,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Monday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,SOUTHERN,Saturday
2008-12-23,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-15,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TARAVAL,Monday
2008-12-06,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-03,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,SOUTHERN,Wednesday
2008-12-02,FORGE OR ALTER PRESCRIPTION,DRUG/NARCOTIC,16720,INGLESIDE,Tuesday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Saturday
2008-12-07,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Sunday
2008-12-06,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Saturday
2008-12-10,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Wednesday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,SOUTHERN,Wednesday
2008-12-25,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,SOUTHERN,Thursday
2008-12-06,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,TENDERLOIN,Saturday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Sunday
2008-12-02,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Tuesday
2008-12-12,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Friday
2008-12-08,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Monday
2008-12-24,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,INGLESIDE,Wednesday
2008-12-13,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Saturday
2008-12-30,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,BAYVIEW,Tuesday
2008-12-27,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Monday
2008-12-17,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Wednesday
2008-12-10,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,CENTRAL,Wednesday
2008-12-22,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Monday
2008-12-14,TRANSPORTATION OF MARIJUANA,DRUG/NARCOTIC,16060,CENTRAL,Sunday
2008-12-02,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-10,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Wednesday
2008-12-16,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,SOUTHERN,Tuesday
2008-12-18,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TARAVAL,Thursday
2008-12-22,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,DRUG/NARCOTIC,19095,MISSION,Monday
2008-12-03,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,SOUTHERN,Wednesday
2008-12-01,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-01,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Monday
2008-12-10,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,CENTRAL,Wednesday
2008-12-24,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-02,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TENDERLOIN,Tuesday
2008-12-30,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Tuesday
2008-12-12,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Friday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Monday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,SOUTHERN,Monday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Saturday
2008-12-11,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Thursday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Sunday
2008-12-15,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TENDERLOIN,Monday
2008-12-20,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-16,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,DRUG/NARCOTIC,19095,CENTRAL,Tuesday
2008-12-15,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,INGLESIDE,Monday
2008-12-23,TRANSPORTATION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16656,TENDERLOIN,Tuesday
2008-12-13,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Saturday
2008-12-23,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Tuesday
2008-12-01,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-13,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-13,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Saturday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Tuesday
2008-12-04,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-20,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TARAVAL,Saturday
2008-12-28,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Sunday
2008-12-16,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,BAYVIEW,Tuesday
2008-12-19,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Friday
2008-12-03,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Wednesday
2008-12-19,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Friday
2008-12-04,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Thursday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-29,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Monday
2008-12-30,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Tuesday
2008-12-20,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,RICHMOND,Saturday
2008-12-05,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Friday
2008-12-06,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,TENDERLOIN,Saturday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Sunday
2008-12-04,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,RICHMOND,Thursday
2008-12-24,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TARAVAL,Wednesday
2008-12-30,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-19,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Friday
2008-12-09,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Tuesday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Sunday
2008-12-16,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Tuesday
2008-12-28,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Sunday
2008-12-04,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Thursday
2008-12-14,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Sunday
2008-12-16,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-17,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,CENTRAL,Wednesday
2008-12-20,TRANSPORTATION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16656,MISSION,Saturday
2008-12-31,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,BAYVIEW,Wednesday
2008-12-17,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,MISSION,Wednesday
2008-12-07,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Sunday
2008-12-17,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,CENTRAL,Wednesday
2008-12-10,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
2008-12-15,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,RICHMOND,Monday
2008-12-03,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Wednesday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Saturday
2008-12-17,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-31,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-05,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Friday
2008-12-05,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,NORTHERN,Friday
2008-12-28,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,NORTHERN,Sunday
2008-12-24,TRANSPORTATION OF MARIJUANA,DRUG/NARCOTIC,16060,SOUTHERN,Wednesday
2008-12-20,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,MISSION,Saturday
2008-12-06,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-04,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,BAYVIEW,Thursday
2008-12-19,TRANSPORTAION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16666,TARAVAL,Friday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-07,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Sunday
2008-12-24,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
